產品名稱,廠商名稱,遊戲平台,級別,情節,上市日期
NBA 2K7,台灣萬代南夢宮娛樂股份有限公司,Xbox360,普,未涉及任何情節,未上市
經典棒球賽 2,台灣萬代南夢宮娛樂股份有限公司,PS3,普,未涉及任何情節,未上市
MLB 2K9,台灣萬代南夢宮娛樂股份有限公司,PS3,普,未涉及任何情節,未上市
美式足球大聯盟 2,台灣萬代南夢宮娛樂股份有限公司,PS3,普,未涉及任何情節,未上市
NBA 2K9,台灣萬代南夢宮娛樂股份有限公司,PS3,普,未涉及任何情節,未上市
職業網球大聯盟 3,台灣萬代南夢宮娛樂股份有限公司,PS3,普,未涉及任何情節,未上市
NBA職籃明星鬥牛賽,台灣萬代南夢宮娛樂股份有限公司,PS3,普,未涉及任何情節,未上市
喚靈師,台灣萬代南夢宮娛樂股份有限公司,Xbox360,輔12,"暴力,恐怖,反社會性",未上市
越野精英賽:大地長征,台灣萬代南夢宮娛樂股份有限公司,Xbox360,輔12,"暴力,反社會性",未上市
樂高生化戰士,台灣萬代南夢宮娛樂股份有限公司,Xbox360,輔12,暴力,未上市
車魂:無限賽 (中文版),台灣萬代南夢宮娛樂股份有限公司,Xbox360,輔12,"暴力,反社會性",未上市
車魂:無限賽 (英文版),台灣萬代南夢宮娛樂股份有限公司,Xbox360,輔12,"暴力,反社會性",未上市
喚靈師 2,台灣萬代南夢宮娛樂股份有限公司,PS3,輔12,"暴力,反社會性",未上市
極限越野賽,台灣萬代南夢宮娛樂股份有限公司,PS3,輔12,"暴力,反社會性",未上市
極速房車賽:街頭賽車 白金版,台灣萬代南夢宮娛樂股份有限公司,PS3,輔12,"暴力,反社會性",未上市
越野精英賽:大地長征 白金版,台灣萬代南夢宮娛樂股份有限公司,PS3,輔12,"暴力,反社會性",未上市
灣岸 4: 洛杉磯,台灣萬代南夢宮娛樂股份有限公司,PS3,輔12,"暴力,反社會性",未上市
Sid Meier's 文明帝國,台灣萬代南夢宮娛樂股份有限公司,PS3,輔12,"暴力,反社會性",未上市
喚靈師: 仙魔轉生,台灣萬代南夢宮娛樂股份有限公司,PS3,輔12,"暴力,反社會性",未上市
極速房車賽 : 街頭賽車,台灣萬代南夢宮娛樂股份有限公司,PS3,輔12,"暴力,反社會性",未上市
越野精英賽:大地長征,台灣萬代南夢宮娛樂股份有限公司,PS3,輔12,"暴力,恐怖,反社會性",未上市
鋼之鍊金術士 誓約之日,台灣萬代南夢宮娛樂股份有限公司,PSP,輔12,"暴力,虛擬戀愛或結婚",未上市
火影忍者 疾風傳 終極覺醒 3,台灣萬代南夢宮娛樂股份有限公司,PSP,輔12,暴力,未上市
鋼弹突擊求生戰,台灣萬代南夢宮娛樂股份有限公司,PSP,輔12,暴力,未上市
戰魂:英雄魂,台灣萬代南夢宮娛樂股份有限公司,PSP,輔12,暴力,未上市
中途島戰役,台灣萬代南夢宮娛樂股份有限公司,Xbox360,輔15,"暴力,恐怖,反社會性",未上市
真人快打 vs DC漫畫英雄,台灣萬代南夢宮娛樂股份有限公司,PS3,輔15,暴力,未上市
TNA摔角聯盟,台灣萬代南夢宮娛樂股份有限公司,PS3,輔15,暴力,未上市
七龍珠Z: 突破極限,台灣萬代南夢宮娛樂股份有限公司,PS3,輔15,暴力,未上市
七龍珠新武道會 3,台灣萬代南夢宮娛樂股份有限公司,PS3,輔15,"暴力,恐怖,反社會性",未上市
勝利時刻,台灣萬代南夢宮娛樂股份有限公司,Xbox360,限,"暴力,恐怖,反社會性",未上市
靈彈魔女,台灣萬代南夢宮娛樂股份有限公司,Xbox360,限,"暴力,反社會性",未上市
正當防衛:反貪行動,台灣萬代南夢宮娛樂股份有限公司,Xbox360,限,"暴力,恐怖,反社會性",未上市
刺客任務: 黑錢交易,台灣萬代南夢宮娛樂股份有限公司,Xbox360,限,"暴力,恐怖,反社會性",未上市
古墓奇兵: 不死傳奇,台灣萬代南夢宮娛樂股份有限公司,Xbox360,限,"暴力,恐怖,反社會性",未上市
魔鬼剋星,台灣萬代南夢宮娛樂股份有限公司,PS3,限,"暴力,恐怖,反社會性",未上市
毀滅戰獄,台灣萬代南夢宮娛樂股份有限公司,PS3,限,"暴力,恐怖,反社會性",未上市
幻想空間: 異色大導演,台灣萬代南夢宮娛樂股份有限公司,PS3,限,"性,反社會性",未上市
慾望之都,台灣萬代南夢宮娛樂股份有限公司,PS3,限,"暴力,恐怖,反社會性",未上市
超世紀戰警:暗黑雅典娜,台灣萬代南夢宮娛樂股份有限公司,PS3,限,"暴力,恐怖,反社會性",未上市
無間車手,台灣萬代南夢宮娛樂股份有限公司,PS3,限,"暴力,恐怖,反社會性",未上市
越南2: 血色獵殺,台灣萬代南夢宮娛樂股份有限公司,PS3,限,"暴力,恐怖,反社會性",未上市
上古神話: 亞戈號,台灣萬代南夢宮娛樂股份有限公司,PS3,限,"暴力,恐怖,反社會性",未上市
古墓奇兵:地城奪寶,台灣萬代南夢宮娛樂股份有限公司,PS3,限,"暴力,恐怖,反社會性",未上市
鬼屋魔影: 死亡界線 (中文版),台灣萬代南夢宮娛樂股份有限公司,PS3,限,"暴力,恐怖,反社會性",未上市
鬼屋魔影: 死亡界線 (美版),台灣萬代南夢宮娛樂股份有限公司,PS3,限,"暴力,恐怖,反社會性",未上市
生化奇兵,台灣萬代南夢宮娛樂股份有限公司,PS3,限,"暴力,恐怖,反社會性",未上市
俠盜獵車手 4,台灣萬代南夢宮娛樂股份有限公司,PS3,限,"性,暴力,菸酒,不當言語,反社會性",未上市
戰場轉捩點,台灣萬代南夢宮娛樂股份有限公司,PS3,限,"暴力,恐怖,反社會性",未上市
火線交錯,台灣萬代南夢宮娛樂股份有限公司,PS3,限,"暴力,恐怖,反社會性",未上市
浴血戰場 3,台灣萬代南夢宮娛樂股份有限公司,PS3,限,"暴力,恐怖,反社會性",未上市
禁區51,台灣萬代南夢宮娛樂股份有限公司,PS3,限,"暴力,恐怖,反社會性",未上市
喋血雙雄,台灣萬代南夢宮娛樂股份有限公司,PS3,限,"暴力,恐怖,反社會性",未上市
戰慄古堡,台灣萬代南夢宮娛樂股份有限公司,PS3,限,"暴力,恐怖,反社會性",未上市
槍神,台灣萬代南夢宮娛樂股份有限公司,PS3,限,暴力,未上市
MLB 2K10,台灣萬代南夢宮娛樂股份有限公司,PSP,普,未涉及任何情節,未上市
NBA 2K10,台灣萬代南夢宮娛樂股份有限公司,PSP,普,未涉及任何情節,未上市
音樂教父,台灣萬代南夢宮娛樂股份有限公司,PSP,普,未涉及任何情節,未上市
經典棒球賽 2,台灣萬代南夢宮娛樂股份有限公司,PSP,普,未涉及任何情節,未上市
模擬樂園-驚奇世界,台灣萬代南夢宮娛樂股份有限公司,PSP,普,未涉及任何情節,未上市
我們的啦啦隊 熱舞靈魂！,台灣萬代南夢宮娛樂股份有限公司,Wii,普,未涉及任何情節,未上市
茵樹奇異鳥,台灣萬代南夢宮娛樂股份有限公司,Wii,普,未涉及任何情節,未上市
家庭訓練機 1+2 超值合輯,台灣萬代南夢宮娛樂股份有限公司,Wii,普,未涉及任何情節,未上市
家庭訓練機 2,台灣萬代南夢宮娛樂股份有限公司,Wii,普,未涉及任何情節,未上市
太鼓之達人 2: 大張旗鼓,台灣萬代南夢宮娛樂股份有限公司,Wii,普,未涉及任何情節,未上市
太鼓之達人 2 (太鼓同綑包),台灣萬代南夢宮娛樂股份有限公司,Wii,普,未涉及任何情節,未上市
太鼓之達人 2 (太鼓單品),台灣萬代南夢宮娛樂股份有限公司,Wii,普,未涉及任何情節,未上市
貪吃精靈,台灣萬代南夢宮娛樂股份有限公司,Wii,普,未涉及任何情節,未上市
瘋狂疊疊樂,台灣萬代南夢宮娛樂股份有限公司,Wii,普,未涉及任何情節,未上市
創世紀傳說 /Link,台灣萬代南夢宮娛樂股份有限公司,PSP,輔12,"暴力,虛擬戀愛或結婚",未上市
創世紀傳說 /Link 限定版,台灣萬代南夢宮娛樂股份有限公司,PSP,輔12,"暴力,虛擬戀愛或結婚",未上市
魔法少女奈葉:王牌對決,台灣萬代南夢宮娛樂股份有限公司,PSP,輔12,"暴力,虛擬戀愛或結婚",未上市
魔法少女奈葉:王牌對決 特典版,台灣萬代南夢宮娛樂股份有限公司,PSP,輔12,"暴力,虛擬戀愛或結婚",未上市
火影忍者 疾風傳 終極覺醒 3 (日),台灣萬代南夢宮娛樂股份有限公司,PSP,輔12,暴力,未上市
機動戰士鋼彈: 鋼彈VS鋼彈 NEXT PLUS,台灣萬代南夢宮娛樂股份有限公司,PSP,輔12,暴力,未上市
鋼之鍊金術士 友情搭檔戰,台灣萬代南夢宮娛樂股份有限公司,PSP,輔12,"暴力,虛擬戀愛或結婚",未上市
灣岸 4: 洛杉磯,台灣萬代南夢宮娛樂股份有限公司,PSP,輔12,"暴力,反社會性",未上市
越野精英賽:大地長征,台灣萬代南夢宮娛樂股份有限公司,PSP,輔12,"暴力,反社會性",未上市
車魂:無限賽,台灣萬代南夢宮娛樂股份有限公司,PSP,輔12,"暴力,反社會性",未上市
極速房車賽 3,台灣萬代南夢宮娛樂股份有限公司,PSP,輔12,暴力,未上市
百戰小袋鼠,台灣萬代南夢宮娛樂股份有限公司,PSP,輔12,暴力,未上市
越野精英賽2005,台灣萬代南夢宮娛樂股份有限公司,PSP,輔12,暴力,未上市
極速房車賽 2,台灣萬代南夢宮娛樂股份有限公司,PSP,輔12,暴力,未上市
SD鋼彈膠囊大戰,台灣萬代南夢宮娛樂股份有限公司,Wii,輔12,暴力,未上市
機動戰士鋼彈 MS 戰線 0079 鋼彈30週年超值紀念版,台灣萬代南夢宮娛樂股份有限公司,Wii,輔12,暴力,未上市
時空幻境 美德傳奇,台灣萬代南夢宮娛樂股份有限公司,Wii,輔12,"暴力,虛擬戀愛或結婚",未上市
假面騎士~巔峰英雄 W,台灣萬代南夢宮娛樂股份有限公司,Wii,輔12,暴力,未上市
超級機器人大戰NEO,台灣萬代南夢宮娛樂股份有限公司,Wii,輔12,暴力,未上市
SD鋼彈 G世代 世紀戰役,台灣萬代南夢宮娛樂股份有限公司,Wii,輔12,暴力,未上市
樂高生化戰士,台灣萬代南夢宮娛樂股份有限公司,Wii,輔12,暴力,未上市
噬神戰士,台灣萬代南夢宮娛樂股份有限公司,PSP,輔15,暴力,未上市
空戰群鷹,台灣萬代南夢宮娛樂股份有限公司,PSP,輔15,"暴力,反社會性",未上市
七龍珠新武道會:火之道,台灣萬代南夢宮娛樂股份有限公司,PSP,輔15,暴力,未上市
墨西哥辣椒,台灣萬代南夢宮娛樂股份有限公司,PSP,輔15,"暴力,反社會性",未上市
鬥魂,台灣萬代南夢宮娛樂股份有限公司,PSP,輔15,"暴力,反社會性",未上市
正義聯盟,台灣萬代南夢宮娛樂股份有限公司,PSP,輔15,"暴力,反社會性",未上市
七龍珠: 新武道會,台灣萬代南夢宮娛樂股份有限公司,PSP,輔15,暴力,未上市
七龍珠 天下第一大冒險,台灣萬代南夢宮娛樂股份有限公司,Wii,輔15,暴力,未上市
七龍珠新武道會 3,台灣萬代南夢宮娛樂股份有限公司,Wii,輔15,暴力,未上市
七龍珠新武道會 2,台灣萬代南夢宮娛樂股份有限公司,Wii,輔15,暴力,未上市
七龍珠改 究極武鬥傳,台灣萬代南夢宮娛樂股份有限公司,NDS,輔15,暴力,未上市
俠盜獵車手: 中國城風雲,台灣萬代南夢宮娛樂股份有限公司,PSP,限,"性,暴力",未上市
古墓奇兵: 重返禁地,台灣萬代南夢宮娛樂股份有限公司,PSP,限,"暴力,恐怖,反社會性",未上市
龍與地下城,台灣萬代南夢宮娛樂股份有限公司,PSP,限,"暴力,恐怖,反社會性",未上市
古墓奇兵: 不死傳奇白金版,台灣萬代南夢宮娛樂股份有限公司,PSP,限,"暴力,恐怖,反社會性",未上市
惡靈戰警,台灣萬代南夢宮娛樂股份有限公司,PSP,限,"暴力,恐怖,反社會性",未上市
末日危城 : 煉獄王座,台灣萬代南夢宮娛樂股份有限公司,PSP,限,"暴力,恐怖,反社會性",未上市
俠盜獵車手: 罪惡城市傳奇,台灣萬代南夢宮娛樂股份有限公司,PSP,限,"性,暴力,不當言語,反社會性",未上市
古墓奇兵: 不死傳奇,台灣萬代南夢宮娛樂股份有限公司,PSP,限,"暴力,恐怖,反社會性",未上市
鬼屋魔影: 死亡界線,台灣萬代南夢宮娛樂股份有限公司,Wii,限,"暴力,恐怖,反社會性",未上市
塔麻可吉的變裝挑戰,台灣萬代南夢宮娛樂股份有限公司,NDS,普,未涉及任何情節,未上市
太鼓之達人3,台灣萬代南夢宮娛樂股份有限公司,NDS,普,未涉及任何情節,未上市
塔麻可吉的離島小商店,台灣萬代南夢宮娛樂股份有限公司,NDS,普,未涉及任何情節,未上市
茵樹奇異鳥,台灣萬代南夢宮娛樂股份有限公司,NDS,普,未涉及任何情節,未上市
哆啦A夢超棒球外傳2 熱鬥終極球場,台灣萬代南夢宮娛樂股份有限公司,NDS,普,未涉及任何情節,未上市
塔麻可吉的變裝頻道,台灣萬代南夢宮娛樂股份有限公司,NDS,普,未涉及任何情節,未上市
神來也暗棋,慧邦科技股份有限公司,手機遊戲,普,棋牌益智,未上市
神來也大武鬥,慧邦科技股份有限公司,PC線上,普,未涉及任何情節,未上市
泡泡大亂鬥,遊戲橘子數位科技股份有限公司,PC線上,護,暴力,未上市
火燒火寶,美商特納傳播股份有限公司台灣分公司,PC線上,護,未涉及任何情節,未上市
蠟筆小新 驚奇園地的傳說大絕戰!!,台灣萬代南夢宮娛樂股份有限公司,NDS,輔12,暴力,未上市
SD鋼弹三國傳: 真三璃紗大戰,台灣萬代南夢宮娛樂股份有限公司,NDS,輔12,暴力,未上市
SD鋼弹三國傳: 真三璃紗大戰               超限定版鋼普拉盒,台灣萬代南夢宮娛樂股份有限公司,NDS,輔12,暴力,未上市
蒼空騎士-飛向CODA,台灣萬代南夢宮娛樂股份有限公司,NDS,輔12,暴力,未上市
蒼空騎士-飛向CODA限量典藏版,台灣萬代南夢宮娛樂股份有限公司,NDS,輔12,暴力,未上市
戰魂數位起始包,台灣萬代南夢宮娛樂股份有限公司,NDS,輔12,暴力,未上市
假面騎士對決化身騎士卡片大戰,台灣萬代南夢宮娛樂股份有限公司,NDS,輔12,暴力,未上市
超級機器人大戰OG傳奇: 魔裝機神,台灣萬代南夢宮娛樂股份有限公司,NDS,輔12,暴力,未上市
蠟筆小新 呆呆忍者傳,台灣萬代南夢宮娛樂股份有限公司,NDS,輔12,暴力,未上市
Keroro RPG 騎士、武者與傳說海盜,台灣萬代南夢宮娛樂股份有限公司,NDS,輔12,暴力,未上市
無限邊疆 EXCEED 超級機器人大戰 OG 外傳 2,台灣萬代南夢宮娛樂股份有限公司,NDS,輔12,暴力,未上市
無限邊疆 EXCEED 超級機器人大戰 OG 外傳 2 限定版,台灣萬代南夢宮娛樂股份有限公司,NDS,輔12,暴力,未上市
FRESH 光之美少女 小遊戲收藏集,台灣萬代南夢宮娛樂股份有限公司,NDS,輔12,虛擬戀愛或結婚,未上市
藍龍 異界巨獸,台灣萬代南夢宮娛樂股份有限公司,NDS,輔12,暴力,未上市
偶像大師深情之星,台灣萬代南夢宮娛樂股份有限公司,NDS,輔12,虛擬戀愛或結婚,未上市
迷你忍者,台灣萬代南夢宮娛樂股份有限公司,NDS,輔12,暴力,未上市
超級機器人學園,台灣萬代南夢宮娛樂股份有限公司,NDS,輔12,暴力,未上市
跑跑卡丁車,遊戲橘子數位科技股份有限公司,PC線上,輔12,"暴力,虛擬戀愛或結婚",未上市
新瑪奇,遊戲橘子數位科技股份有限公司,PC線上,輔12,"暴力,虛擬戀愛或結婚",未上市
艾爾之光,遊戲橘子數位科技股份有限公司,PC線上,輔12,暴力,未上市
永恆冒險,遊戲橘子數位科技股份有限公司,PC線上,輔12,暴力,未上市
暴能特區,遊戲橘子數位科技股份有限公司,PC線上,輔12,暴力,未上市
下班俱樂部,遊戲橘子數位科技股份有限公司,PC線上,輔12,棋牌益智,未上市
界天,遊戲橘子數位科技股份有限公司,PC線上,輔12,暴力,未上市
新楓之谷,遊戲橘子數位科技股份有限公司,PC線上,輔12,"暴力,虛擬戀愛或結婚",未上市
爆爆王,遊戲橘子數位科技股份有限公司,PC線上,輔12,"暴力,虛擬戀愛或結婚",未上市
神來也13支,慧邦科技股份有限公司,PC線上,輔12,棋牌益智,未上市
神來也四人德州撲克,慧邦科技股份有限公司,PC線上,輔12,棋牌益智,未上市
神來也大老二,慧邦科技股份有限公司,PC線上,輔12,棋牌益智,未上市
神來也鋤大D,慧邦科技股份有限公司,PC線上,輔12,棋牌益智,未上市
神來也接龍,慧邦科技股份有限公司,PC線上,輔12,棋牌益智,未上市
神來也十六張麻將,慧邦科技股份有限公司,手機遊戲,輔12,棋牌益智,未上市
神來也十三張麻雀,慧邦科技股份有限公司,手機遊戲,輔12,棋牌益智,未上市
神來也13支,慧邦科技股份有限公司,手機遊戲,輔12,棋牌益智,未上市
神來也大老二,慧邦科技股份有限公司,手機遊戲,輔12,棋牌益智,未上市
神來也接龍,慧邦科技股份有限公司,手機遊戲,輔12,棋牌益智,未上市
神來也鋤大D,慧邦科技股份有限公司,手機遊戲,輔12,棋牌益智,未上市
筊神,亞資科技股份有限公司,WEB,輔12,"菸酒,棋牌益智",未上市
航海王大決戰,台灣萬代南夢宮娛樂股份有限公司,NDS,輔15,"暴力,菸酒,虛擬戀愛或結婚",未上市
七龍珠DS2突襲! 紅緞帶軍,台灣萬代南夢宮娛樂股份有限公司,NDS,輔15,暴力,未上市
絕對武力Online,遊戲橘子數位科技股份有限公司,PC線上,輔15,暴力,未上市
突擊風暴,遊戲橘子數位科技股份有限公司,PC線上,輔15,暴力,未上市
天堂,遊戲橘子數位科技股份有限公司,PC線上,輔15,暴力,未上市
TERA_新手安裝包,茂為歐買尬數位科技股份有限公司,PC線上,輔15,"性,暴力,恐怖",未上市
神來也德州撲克,慧邦科技股份有限公司,PC線上,輔15,棋牌益智,未上市
神來也德州撲克,慧邦科技股份有限公司,手機遊戲,輔15,棋牌益智,未上市
原力之路,美商特納傳播股份有限公司台灣分公司,PC線上,普,未涉及任何情節,未上市
飛天小女警耶誕樹總動員,美商特納傳播股份有限公司台灣分公司,PC線上,普,未涉及任何情節,未上市
紙上競速大賽,美商特納傳播股份有限公司台灣分公司,PC線上,普,未涉及任何情節,未上市
假日英雄大會串,美商特納傳播股份有限公司台灣分公司,PC線上,普,未涉及任何情節,未上市
探險活寶季節紀念品放送,美商特納傳播股份有限公司台灣分公司,PC線上,普,未涉及任何情節,未上市
肥貓疊疊樂,美商特納傳播股份有限公司台灣分公司,PC線上,普,棋牌益智,未上市
阿甘糖果手杖爬行賽,美商特納傳播股份有限公司台灣分公司,PC線上,普,未涉及任何情節,未上市
同伴在哪裡,美商特納傳播股份有限公司台灣分公司,PC線上,普,未涉及任何情節,未上市
跑車浪漫旅 5 2013 年版,台灣索尼互動娛樂股份有限公司,PS3,普,未涉及任何情節,未上市
嚕米玩樂城市,戲子科技股份有限公司,WEB,普,未涉及任何情節,未上市
運動冠軍 2,台灣索尼互動娛樂股份有限公司,PS3,普,未涉及任何情節,未上市
小小大星球 布娃娃也賽車,台灣索尼互動娛樂股份有限公司,PS3,普,未涉及任何情節,未上市
傳奇米奇 2：二人之力,台灣索尼互動娛樂股份有限公司,PS3,普,未涉及任何情節,未上市
節奏小英雄,美商特納傳播股份有限公司台灣分公司,PC線上,護,恐怖,未上市
釋放Omnitrix外星能力,美商特納傳播股份有限公司台灣分公司,PC線上,護,暴力,未上市
Ben 10 大進擊,美商特納傳播股份有限公司台灣分公司,PC線上,護,暴力,未上市
終極外星戰士,美商特納傳播股份有限公司台灣分公司,PC線上,護,暴力,未上市
雪球大戰,美商特納傳播股份有限公司台灣分公司,PC線上,護,未涉及任何情節,未上市
雪球大戰2,美商特納傳播股份有限公司台灣分公司,PC線上,護,未涉及任何情節,未上市
阿肥打小強,美商特納傳播股份有限公司台灣分公司,PC線上,護,暴力,未上市
阿肥的生活,美商特納傳播股份有限公司台灣分公司,PC線上,護,未涉及任何情節,未上市
翻天覆地,美商特納傳播股份有限公司台灣分公司,PC線上,護,未涉及任何情節,未上市
天兵公園 – 天字第一拳,美商特納傳播股份有限公司台灣分公司,PC線上,護,暴力,未上市
河口尋兇記,美商特納傳播股份有限公司台灣分公司,PC線上,護,恐怖,未上市
叔比狗神秘檔案 – 失去蹤跡,美商特納傳播股份有限公司台灣分公司,PC線上,護,恐怖,未上市
大鼻與酷蒂 – 酷蒂打僵屍,美商特納傳播股份有限公司台灣分公司,PC線上,護,"暴力,恐怖",未上市
旋風機器人打擂台,美商特納傳播股份有限公司台灣分公司,PC線上,護,暴力,未上市
傑利快跑!,美商特納傳播股份有限公司台灣分公司,PC線上,護,恐怖,未上市
魔女戰役,力可科技,WEB,護,暴力,未上市
Hello Kitty 在線動態壁紙,Sanrio Digital (HK) Limited,手機遊戲,護,未涉及任何情節,未上市
玩具瘋狂總動員 2,台灣索尼互動娛樂股份有限公司,PS3,護,未涉及任何情節,未上市
奇幻之書：魔咒之冊,台灣索尼互動娛樂股份有限公司,PS3,護,棋牌益智,未上市
尋找魔法帽,美商特納傳播股份有限公司台灣分公司,PC線上,輔12,未涉及任何情節,未上市
機械戰士 Rex 致敬大挑戰,美商特納傳播股份有限公司台灣分公司,PC線上,輔12,暴力,未上市
遠走高飛,美商特納傳播股份有限公司台灣分公司,PC線上,輔12,恐怖,未上市
Slice it! FREE,Com2uS,手機遊戲,輔12,未涉及任何情節,未上市
終極塔防: 迷失的地球 Lite,Com2uS,手機遊戲,輔12,暴力,未上市
AQUAPAZZA,台灣索尼互動娛樂股份有限公司,PS3,輔12,暴力,未上市
末日逃亡 Free,Com2uS,手機遊戲,輔12,"暴力,恐怖",未上市
PlayStation 明星大亂鬥,台灣索尼互動娛樂股份有限公司,PS3,輔12,暴力,未上市
時空幻境 宵星傳奇,台灣索尼互動娛樂股份有限公司,PS3,輔12,暴力,未上市
蒼翼默示錄 連續變幻 擴充版,台灣索尼互動娛樂股份有限公司,PS3,輔12,暴力,未上市
辟邪除妖 完全包,台灣索尼互動娛樂股份有限公司,PS3,輔12,"恐怖,棋牌益智",未上市
太空戰士 13-2,台灣索尼互動娛樂股份有限公司,PS3,輔12,暴力,未上市
惡名昭彰合輯,台灣索尼互動娛樂股份有限公司,PS3,輔15,暴力,未上市
神次元戰記 戰機少女 V,台灣索尼互動娛樂股份有限公司,PS3,輔15,暴力,未上市
香港秘密警察,台灣索尼互動娛樂股份有限公司,PS3,輔15,暴力,未上市
太空戰士（中英文合版）,台灣索尼互動娛樂股份有限公司,PS3,輔15,暴力,未上市
MUV-LUV,台灣索尼互動娛樂股份有限公司,PS3,輔15,暴力,未上市
殺戮地帶 三部曲,台灣索尼互動娛樂股份有限公司,PS3,輔15,暴力,未上市
美夢俱樂部 完全版,台灣索尼互動娛樂股份有限公司,PS3,輔15,性,未上市
刺客任務：赦免,台灣索尼互動娛樂股份有限公司,PS3,輔15,暴力,未上市
全面對抗 1.2.3 合輯,台灣索尼互動娛樂股份有限公司,PS3,限,暴力,未上市
香港秘密警察,台灣索尼互動娛樂股份有限公司,PS3,限,暴力,未上市
戰神傳奇,台灣索尼互動娛樂股份有限公司,PS3,限,暴力,未上市
PS3 經典合輯 Vol.2 : 戰神3 + 全面對抗3,台灣索尼互動娛樂股份有限公司,PS3,限,暴力,未上市
跑車浪漫旅 5 2012 年版,台灣索尼互動娛樂股份有限公司,PS3,普,未涉及任何情節,未上市
美國職棒大聯盟 12,台灣索尼互動娛樂股份有限公司,PS3,普,未涉及任何情節,未上市
鍊金術士托托莉 ～亞蘭德的鍊金術士 2,台灣索尼互動娛樂股份有限公司,PS3,普,未涉及任何情節,未上市
鍊金術士梅露露 ～亞蘭德的鍊金術士 3,台灣索尼互動娛樂股份有限公司,PS3,普,未涉及任何情節,未上市
勇敢傳說,台灣索尼互動娛樂股份有限公司,PS3,普,未涉及任何情節,未上市
風之旅人合輯,台灣索尼互動娛樂股份有限公司,PS3,普,未涉及任何情節,未上市
麥克傑克森：夢幻體驗,台灣索尼互動娛樂股份有限公司,PS3,普,未涉及任何情節,未上市
鍊金術士梅露露 ～亞蘭德的鍊金術士 3～,台灣索尼互動娛樂股份有限公司,PS3,普,未涉及任何情節,未上市
汽車總動員 2,台灣索尼互動娛樂股份有限公司,PS3,普,未涉及任何情節,未上市
瞬間爆發 BEST,台灣索尼互動娛樂股份有限公司,PS3,普,未涉及任何情節,未上市
玩具總動員 3,台灣索尼互動娛樂股份有限公司,PS3,普,未涉及任何情節,未上市
Angry Birds Star Wars,Rovio Entertainment Ltd,手機遊戲,普,未涉及任何情節,未上市
魔界戰記 4（中文版）,台灣索尼互動娛樂股份有限公司,PS3,普,未涉及任何情節,未上市
魔界戰記 4（英文版）,台灣索尼互動娛樂股份有限公司,PS3,普,未涉及任何情節,未上市
全民高爾夫 5（MOVE對應）,台灣索尼互動娛樂股份有限公司,PS3,普,未涉及任何情節,未上市
創世槍神,香港商雲起遊戲代理有限公司台灣分公司,WEB,護,暴力,未上市
智將三國,香港商雲起遊戲代理有限公司台灣分公司,手機遊戲,護,棋牌益智,未上市
Hello Kitty Beauty Salon 動態璧紙,Sanrio Digital (HK) Limited,手機遊戲,護,未涉及任何情節,未上市
Hello Kitty咖啡廳,Sanrio Digital (HK) Limited,手機遊戲,護,未涉及任何情節,未上市
三國立志傳3曹操傳,光譜資訊股份有限公司,PC單機,護,未涉及任何情節,未上市
卡通頻道大亂鬥,台灣索尼互動娛樂股份有限公司,PS3,輔12,暴力,未上市
捷克與達斯特 HD 合輯,台灣索尼互動娛樂股份有限公司,PS3,輔12,暴力,未上市
征服遊戲 無限靈魂,台灣索尼互動娛樂股份有限公司,PS3,輔12,暴力,未上市
終極塔防 Tower Defense,Com2uS,手機遊戲,輔12,暴力,未上市
星戰神鷹,台灣索尼互動娛樂股份有限公司,PS3,輔12,暴力,未上市
魔法奇境大冒險,台灣索尼互動娛樂股份有限公司,PS3,輔12,暴力,未上市
鍊金術士梅露露 3,台灣索尼互動娛樂股份有限公司,PS3,輔12,暴力,未上市
超次元戰記 戰機少女 mk2（PS3 精選集）,台灣索尼互動娛樂股份有限公司,PS3,輔12,暴力,未上市
拉捷特與克拉克合輯,台灣索尼互動娛樂股份有限公司,PS3,輔12,暴力,未上市
女神異聞錄 4 終極深夜鬥技場,台灣索尼互動娛樂股份有限公司,PS3,輔12,暴力,未上市
時空幻境 宵星傳奇 BEST版,台灣索尼互動娛樂股份有限公司,PS3,輔12,暴力,未上市
荒野求生秘技,台灣索尼互動娛樂股份有限公司,PS3,輔12,恐怖,未上市
幻境神界 大天使的崛起,台灣索尼互動娛樂股份有限公司,PS3,輔12,暴力,未上市
銀河遊俠 4：最後的希望,台灣索尼互動娛樂股份有限公司,PS3,輔12,暴力,未上市
尼爾：人工生命（PS3 精選集）,台灣索尼互動娛樂股份有限公司,PS3,輔12,暴力,未上市
BLEACH 死神 ～靈魂引爆～,台灣索尼互動娛樂股份有限公司,PS3,輔12,暴力,未上市
Final Fantasy XIII（PS3 精選集）,台灣索尼互動娛樂股份有限公司,PS3,輔12,暴力,未上市
超次元戰記 戰機少女 mk2,台灣索尼互動娛樂股份有限公司,PS3,輔12,暴力,未上市
飛哥與小佛：超時空之謎,台灣索尼互動娛樂股份有限公司,PS3,輔12,暴力,未上市
僵尸也瘋狂 UP,Com2uS,手機遊戲,輔12,未涉及任何情節,未上市
東京叢林,台灣索尼互動娛樂股份有限公司,PS3,輔15,暴力,未上市
破壞連隊：太平洋中隊 WWII,台灣索尼互動娛樂股份有限公司,PS3,輔15,暴力,未上市
烈火戰車,台灣索尼互動娛樂股份有限公司,PS3,限,暴力,未上市
